customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
61406908,Harrison Mistry,abhimanyu55@example.org,918553078964,"H.No. 08, Deo
Aizawl-412973",Deoghar,365307,2023-12-24,Regular,1,458.3900146484375
61461253,Arin Setty,naidushivani@example.org,917060856166,"63/164, Kari Chowk
Moradabad 624164",Amravati,381991,2024-08-29,Inactive,4,789.5
61486140,Jeremiah Chand,zdeep@example.com,914772271075,"38/80
Parikh
Jamshedpur 875730",Amritsar,569153,2023-12-15,Inactive,15,1967.780029296875
61516967,Mohammed Morar,wreddy@example.net,915164226033,"08/07, Seshadri Chowk, Noida 969216",Erode,250388,2024-02-20,Regular,9,556.8099975585938
61522288,Gunbir Kala,balendratak@example.com,913225727510,"H.No. 43, Sidhu Marg, Ballia-663728",Tiruppur,828461,2023-07-02,New,8,283.3599853515625
61568565,Kashish Lala,pallrajeshri@example.org,911472978989,"H.No. 98
Samra Path, Naihati 015024",Yamunanagar,522411,2024-10-25,New,2,1943.510009765625
61618079,Isaac Sunder,maxedwin@example.net,915151568175,"97, Sandal Path
Tezpur-513861",Ambala,941949,2023-07-14,Inactive,9,1191.9300537109375
61753272,Ojasvi Dash,widisha91@example.net,915019403001,"H.No. 85
Thakur
Bhubaneswar 074120",Anantapur,81264,2024-08-20,New,3,832.1699829101562
61763552,Gopal Parikh,quincykanda@example.net,912838620994,"H.No. 63, Pau Nagar
Erode-421681",Panihati,82019,2023-05-22,Inactive,5,241.80999755859375
61851054,Bhavya Tiwari,aarnav95@example.org,917984013881,"H.No. 19
Solanki Street
Kadapa-649070",Tadipatri,380443,2024-06-11,Regular,10,1154.6500244140625
61877649,Yuvraj Roy,fitanvarty@example.net,918160299632,"72, Mannan Circle, Durgapur-415078",Nagaon,251525,2023-10-25,Premium,12,1739.0400390625
61982521,Jagat Dewan,pchander@example.com,914183746427,"47/63, Kurian Nagar, Anand-272334",Faridabad,493391,2023-11-29,Inactive,3,1995.0899658203125
62068277,Zarna Shetty,kumerzansi@example.org,913151597352,"H.No. 12, Kale Chowk
New Delhi 521199",Hosur,397881,2024-03-03,Regular,6,1515.1700439453125
62194279,Lavanya Rastogi,krishnannetra@example.com,913134953487,"28/38
Raja Road, Bhilwara-071347",Mysore,676770,2023-09-29,Premium,3,1561.4100341796875
62243869,Vrishti Thakkar,gaurangiparmer@example.org,916498170665,"372, Sagar Marg
Tiruchirappalli-790434",Raebareli,430535,2024-09-24,Premium,7,257.7799987792969
62323608,Ekansh Bains,bgoyal@example.net,912095116435,"08/545
Seshadri Nagar, Deoghar 100024",Nandyal,537361,2023-08-09,New,2,1446.3399658203125
62416456,Diya Chakrabarti,bhavanikala@example.com,919634128482,"937, Nayar Street
Ongole-865795",Medininagar,121675,2023-09-25,Inactive,18,752.9099731445312
62419778,Frederick Subramaniam,girish83@example.com,918047592542,"940, Nair Street
Medininagar 829782",Jamnagar,657089,2024-08-23,Premium,12,1083.949951171875
62510499,Pratyush Trivedi,nswaminathan@example.org,916941197181,"19/62
Raghavan Road, Khora  096529",Kozhikode,711088,2024-08-14,Premium,16,510.6199951171875
62526567,Chaman Karan,azaankunda@example.net,916862252516,"H.No. 958, Sethi Circle
Hosur 449981",Chittoor,521820,2023-07-01,Premium,15,1976.8199462890625
62526813,Keya Bansal,ravelrishi@example.com,913082897907,"04/541
Tank Ganj
Solapur-551644",Nashik,608018,2024-08-19,Inactive,6,1777.3499755859375
62541176,Yutika Andra,boaseonkar@example.com,914913618986,"472
Pai Zila
Karnal-312720",Tirupati,929796,2024-08-26,New,7,1691.3699951171875
62600289,Tanmayi Zachariah,aishanikata@example.net,914705136766,"88, Chaudhary Zila, Kalyan-Dombivli 682393",Udaipur,72489,2024-02-20,Inactive,10,1326.02001953125
62629494,Anamika Bali,ssridhar@example.net,912401544660,"571, Nair Path, Nizamabad-216385",Jorhat,597801,2024-09-13,Premium,14,1504.449951171875
62679120,Ekansh Padmanabhan,jalsa70@example.org,912344321780,"47/469
Mahal Road, Panchkula-969391",Siwan,229431,2024-09-03,Regular,14,1964.1800537109375
62721353,Jagdish Bora,warhi76@example.org,917826110440,"H.No. 575, Sahni Chowk
Mau-744949",Danapur,694263,2024-10-12,Regular,13,992.9000244140625
62742184,Gabriel Luthra,qasim85@example.net,915215652918,"H.No. 569, Narain Marg
Hosur-065127",Nandyal,575266,2023-10-21,Premium,15,1518.760009765625
62742797,Tanvi Dhar,xbaral@example.org,913688388307,"53
Bakshi Chowk
Tirunelveli 714052",Fatehpur,407022,2023-08-30,Premium,13,979.1099853515625
62807542,Chatura Apte,andrajyoti@example.com,914546734417,"H.No. 48
Manda Zila
Mahbubnagar 841942",Patiala,340166,2023-03-17,Premium,11,524.5
62816600,Gagan Kumar,karajhalak@example.org,913938766347,"H.No. 60
Garde Zila
Bikaner-229719",Kavali,243459,2024-04-24,Inactive,2,1790.219970703125
62828341,Darika Deol,xbakshi@example.net,916647216602,"716
Borra Chowk, Bokaro 793011",Howrah,460118,2024-06-27,Inactive,20,283.6300048828125
62868582,Chaitaly Anand,rishi88@example.net,912009385743,"39
Dalal Circle
Karawal Nagar-027066",Asansol,253211,2024-04-04,New,11,1082.300048828125
62917794,Chaman Setty,charlesprabhu@example.org,913908732122,"067, Sem Street, Thane-645689",Bharatpur,198010,2024-02-12,Regular,16,1686.739990234375
62971413,Baljiwan Agrawal,zayanmenon@example.org,916320225850,"145
Roy Ganj
Madhyamgram 070455",Amritsar,853732,2023-10-02,Inactive,18,835.0900268554688
63025744,Eta Mander,vrishtinarasimhan@example.com,912186515183,"644
Minhas Ganj
Shahjahanpur 651838",Panipat,478112,2023-10-02,Regular,6,1112.6500244140625
63060947,Kamala Bobal,canne@example.net,918262016820,"613, Saran Road, Alappuzha 680503",Hindupur,56676,2024-06-11,New,18,1884.1500244140625
63083547,Aarav Mander,giriknarula@example.net,911041451528,"H.No. 30
Padmanabhan Street
Nagaon-432208",Jhansi,42216,2023-12-07,Regular,10,900.0700073242188
63092485,Jeet Magar,hemanikalla@example.net,915317571208,"910, Kunda Chowk
Bathinda 253701",Alappuzha,231756,2024-06-23,Premium,11,1295.4200439453125
63184222,Veer Cheema,geetika98@example.com,910279270492,"33/00
Sami Chowk
Saharanpur 693311",Kharagpur,304440,2024-01-04,Inactive,15,1035.68994140625
63217390,Warinder Sha,urishilla57@example.org,914444556532,"75, Iyengar Street, Karaikudi-212227",Deoghar,65670,2023-07-18,Inactive,15,637.0599975585938
63238941,Vidhi Misra,ramaswamyqushi@example.com,914581768705,"43/736, Sant Ganj
Guntur-200508",Gwalior,778124,2024-03-11,Regular,2,1374.760009765625
63262519,Benjamin Balakrishnan,nkaran@example.com,912022513666,"H.No. 08
Kalla Road
Udupi 906901",Karaikudi,681242,2024-02-21,Regular,10,607.4500122070312
63292875,Guneet Borah,dev66@example.org,919335183633,"094
Kala Zila, Tiruchirappalli-999978",Noida,980046,2024-09-30,Premium,18,1756.0799560546875
63310076,Chavvi Jani,dbhandari@example.com,917103735614,"067
Dalal Zila
Sambalpur-237974",Etawah,334921,2024-05-15,Regular,17,1123.4300537109375
63339001,Viraj Bhandari,manansheth@example.com,915242594815,"H.No. 15, Thaker, Noida-144319",Noida,273531,2023-09-09,New,12,682.3200073242188
63349378,William Sangha,aradhanahalder@example.com,918598411350,"13/269
Mohanty Marg, Amaravati 212523",Mango,965143,2024-08-01,Regular,14,1487.93994140625
63360864,Idika Sahni,kotavrinda@example.net,918914014300,"87/887
Chatterjee Street
Karaikudi 061007",Bhopal,402853,2024-03-28,Inactive,16,1804.4200439453125
63368244,Jeevika Tara,rkapur@example.net,910657846620,"12/41, Uppal
Aizawl-053988",Danapur,905945,2024-08-01,New,19,1245.72998046875
63376126,Michael Pall,bsahni@example.org,911059645212,"47/807
Doshi Path, Dehri 730907",Kollam,926884,2024-10-30,Inactive,2,1176.219970703125
63402854,Pallavi Sidhu,finnmallick@example.org,917562221409,"86, Thaker Ganj, Pallavaram-787731",Kollam,393814,2024-08-31,New,1,1110.52001953125
63451391,Amrita Kibe,viswanathanekansh@example.org,918624413982,"95, Oommen Path
Bhatpara 540842",Surendranagar Dudhrej,477087,2024-03-26,Premium,7,731.4600219726562
63571453,Praneel Saran,jaggikala@example.com,914230230814,"325, Banik Path
New Delhi-923781",Kanpur,844591,2023-05-14,Premium,1,1367.1199951171875
63624332,Krisha Zachariah,dhingraabha@example.org,914655906980,"40/476
Patla, Surat-220751",Rewa,391559,2023-08-17,Inactive,19,387.57000732421875
63630649,Indira Golla,atikhanna@example.org,912942586703,"44/45
Kamdar Path, Mumbai 535037",Vijayawada,178528,2023-09-02,Premium,8,1626.7900390625
63661771,Peter Mitra,ilad@example.net,917572657974,"99/47
Bandi Road, Baranagar 694613",Karnal,497779,2023-12-29,Inactive,13,1536.010009765625
63793401,Frado Ramakrishnan,saniijaya@example.org,914633683779,"21/657, Bala Nagar, Kulti-317039",Kavali,308708,2024-03-24,Regular,2,1901.3199462890625
63802820,Netra Yohannan,liamagarwal@example.com,913941027748,"34
Konda Nagar
Bhiwani 471037",Orai,743207,2023-11-23,Regular,6,1887.52001953125
63858550,Neha Balakrishnan,parsaviraj@example.net,913449112414,"71, Choudhry Street
Adoni 161614",Ichalkaranji,742412,2024-05-05,Premium,7,1197.199951171875
63870636,Darpan Bhatia,chakradhardutt@example.com,919557867623,"41, Gulati Street
Mango 906100",Aurangabad,349728,2023-04-29,Premium,1,497.92999267578125
63948546,Samesh Dass,prabhuforum@example.com,918287414920,"H.No. 129, Banik Nagar, Kolkata-261584",Bhubaneswar,524266,2024-01-18,Regular,20,1745.1199951171875
63971358,Leela Hayre,npalla@example.org,918511026912,"599
Sharaf Zila
Adoni 602296",Mau,621459,2023-06-24,Regular,2,1159.8399658203125
64017365,Vasatika Banerjee,warjaschanda@example.net,916933171516,"71, Issac Marg, Malda-139706",Delhi,130657,2024-05-22,Premium,2,1767.760009765625
64106072,Pratyush Majumdar,riasheth@example.org,911641476779,"H.No. 009
Sharma Marg
Loni 610495",Deoghar,787371,2023-04-13,Inactive,3,1704.4300537109375
64141971,Madhavi Jaggi,eswamy@example.org,911276591339,"H.No. 70
Sura Path
Machilipatnam-082428",Anantapur,554679,2023-06-20,Premium,11,361.9800109863281
64151769,Teerth Mallick,dalbir88@example.com,916334916175,"H.No. 81, Pathak Marg, Purnia-445538",Mysore,33453,2024-05-02,New,14,1311.8599853515625
64162093,Nakul Mall,sbarman@example.net,914593573538,"42/193
Subramaniam Circle
Sultan Pur Majra-294414",Korba,818200,2024-04-22,Premium,6,413.29998779296875
64197854,Krishna Ramanathan,bina08@example.com,910150876296,"391, Kunda Chowk, Pune 550785",Bellary,265134,2023-10-28,Regular,17,1231.6700439453125
64298209,Girindra Sangha,balayvasana@example.org,918297477289,"81/76, Dutt Ganj
Kulti-598135",Jodhpur,426661,2023-06-15,Regular,10,311.25
64316806,Yadavi Bhagat,yahviparsa@example.org,917844043339,"036, Taneja Nagar, Sonipat-029200",Karnal,930174,2024-07-07,Regular,2,836.5800170898438
64403005,Ojas Sahota,garima59@example.com,912312186027,"H.No. 54, Bajaj Path
Chandrapur-896543",Darbhanga,847487,2024-07-03,New,12,524.47998046875
64489709,Ekavir Kade,qasimganguly@example.net,915849794499,"413
Ahluwalia Zila
Ludhiana 958493",North Dumdum,300054,2024-04-22,Premium,2,1435.6600341796875
64497538,Libni Chadha,vyaswaida@example.net,914625245708,"755, Gulati, Mysore 740771",Bongaigaon,753834,2024-01-05,Premium,13,1338.68994140625
64535602,Faris Mahajan,calebbhargava@example.net,912643413862,"H.No. 758, Krishna Zila
Sagar-352638",Jalgaon,236937,2023-08-09,Inactive,13,1816.1800537109375
64562786,Neel Sankar,krishadvika@example.com,911836216883,"98
Chhabra Street, Hazaribagh-482791",Firozabad,785077,2024-03-13,Inactive,19,1483.6500244140625
64722323,Harish Kant,tamannamody@example.com,914781095330,"43/894, Aggarwal Zila, Jammu-664304",Dibrugarh,61375,2023-05-14,New,7,1785.469970703125
64748953,Oscar Natt,chaudharisanya@example.org,912819640618,"303
Chander Zila, Amravati-905369",Hapur,190188,2023-06-29,Inactive,2,1507.43994140625
64795608,Ishita Mital,aishanikalita@example.com,917703216311,"35/424
Karpe Ganj, Faridabad-080640",Udupi,176996,2023-10-22,New,14,470.989990234375
64823226,Vasudha Sheth,ramanathanridhi@example.org,914329260046,"73/53, Bahri Road, Vijayanagaram 763383",Tirupati,611999,2023-04-08,Premium,5,614.0999755859375
64846124,Anusha Sagar,jeremiah29@example.com,913882260223,"60/157
Modi Chowk
Lucknow 233763",Bidar,46181,2024-06-19,Inactive,1,997.6500244140625
64906311,Balendra Pandey,ijaya32@example.net,912253335610,"17/83, Kant Marg, Kadapa-463586",Sikar,417724,2024-07-26,Inactive,10,1124.25
64932019,Ekiya Babu,chanchalmaharaj@example.org,918389993827,"336
Sandhu, Thanjavur 759771",Hindupur,936998,2023-10-09,Premium,6,1022.97998046875
64940409,Yoshita Divan,deshmukhaahana@example.com,919823349396,"H.No. 25
Mammen Street
Jammu 514994",Gurgaon,546100,2024-09-06,Inactive,9,882.8900146484375
65121696,Warinder Gopal,roynimrat@example.org,918190571130,"422, Pradhan Road
Vijayanagaram 919198",Mirzapur,329948,2024-10-19,New,7,425.0400085449219
65134271,Ansh Singh,damyantiwalia@example.net,913392617416,"H.No. 928
Dugar
Silchar-434394",Ajmer,108582,2023-12-18,Premium,19,1433.530029296875
65143359,Zinal Thakkar,pranavdara@example.net,916329501969,"08
Comar Circle, Secunderabad-809728",Bhind,238085,2024-02-17,Premium,14,1071.199951171875
65221572,Leela Bumb,jkapoor@example.com,919228899916,"H.No. 30
Mand Marg, Ramgarh 691868",Delhi,305120,2024-03-04,New,17,1100.530029296875
65294340,Jasmit Kota,arjunbandi@example.com,918690426482,"53/982, Pandya Marg
Anantapur-635508",Jamalpur,835263,2024-04-16,New,17,356.2900085449219
65368179,Ati Iyer,urmisahni@example.org,916668101665,"883, Rout Marg
Tezpur-233753",Bokaro,212082,2023-10-23,Premium,4,1826.719970703125
65382130,Nachiket Mani,rajaijaya@example.net,916928698211,"65
Manne Circle, Gangtok-255633",Ahmednagar,88366,2023-06-24,Regular,18,557.2000122070312
65391539,Yashica Khurana,kkata@example.org,915728034109,"H.No. 134, Mangat
Jamshedpur-231579",Satara,480445,2024-04-27,New,3,446.3999938964844
65396354,Hemani Modi,tanmayinarayanan@example.net,915903297319,"66/23
Raju
Madhyamgram-282305",Hindupur,725268,2023-03-18,Inactive,20,1738.2099609375
65406127,Anita Ganguly,yutika10@example.org,911383635758,"H.No. 749
Pillai Chowk, Nanded-873039",Nangloi Jat,460669,2024-06-15,Premium,20,1391.47998046875
65426878,Frado Warrior,lekhagoyal@example.com,910320008416,"H.No. 703, Tiwari Chowk
Pune-712696",Nagpur,585704,2023-04-04,Regular,11,1879.31005859375
65488134,Faqid Kar,naveen31@example.net,918977060954,"64, Dave Path, Dehri 202368",Agra,187467,2023-04-28,New,12,853.489990234375
65514005,Ekapad Kuruvilla,yatinsoni@example.com,915893633406,"H.No. 48, Dora Marg
Jamshedpur-323719",Dhanbad,615240,2023-07-21,Regular,16,266.6000061035156
65543312,Logan Pillay,krish11@example.com,913496402599,"05, Buch Street, Faridabad 972146",Mumbai,706490,2024-07-28,New,4,1209.2900390625
65559853,Yahvi Bali,tthakur@example.com,910816244708,"47
Ahluwalia Path
Bangalore 348145",Kamarhati,160165,2024-05-03,Regular,17,1734.3599853515625
65570302,Onveer Parsa,widisha66@example.net,919055365379,"89, Bal Path
Kirari Suleman Nagar-340832",Deoghar,918933,2024-10-11,Inactive,19,1322.3199462890625
65618148,Aadhya Palla,forumshan@example.org,915697227214,"78
Nagi Zila, Jamshedpur-811905",Gandhinagar,748222,2023-03-29,Inactive,9,1644.510009765625
65660660,Arya Sodhi,devika25@example.net,914142797783,"H.No. 995
Srivastava Street
Vijayanagaram-618080",Gangtok,994735,2023-08-04,Regular,12,749.6599731445312
65692224,Aahana Buch,zayyan92@example.com,916331588994,"H.No. 50
Dave Marg
Nashik 705135",Jaunpur,542226,2023-03-18,Regular,3,1053.3299560546875
65745775,Aryan Mangal,fshan@example.org,915242033069,"H.No. 28
Nagi Path
Bhimavaram-958776",Buxar,293389,2023-12-08,Inactive,4,1021.22998046875
65772743,William Kuruvilla,onveerbedi@example.net,914201768186,"43/82, Bala Nagar
Khammam 231196",Erode,283776,2024-08-02,Regular,14,1780.6800537109375
65782437,Geetika Kara,warda03@example.com,919629696556,"H.No. 81, Nayar Chowk
Adoni-598184",Haldia,643529,2023-04-12,New,4,1215.47998046875
65815155,Amara Palan,diya73@example.org,912982802627,"31, Baral Zila
Katni 084466",Bangalore,760332,2024-09-10,New,10,1963.989990234375
65895091,Chaitaly Shere,vedhikakeer@example.com,919296110004,"H.No. 021
Balan Road, Kadapa-276118",Orai,59036,2023-11-11,Inactive,8,1634.3299560546875
65903057,Krishna Shroff,anthonyparsa@example.org,913179239267,"64/68, Sridhar Circle, Bhubaneswar 362647",Uluberia,847572,2023-04-13,Regular,14,1181.7099609375
65963876,Vamakshi Talwar,pahalhora@example.net,915571829208,"02/85
Nanda Marg
Nizamabad-518067",Loni,830494,2024-05-20,New,13,1714.989990234375
66023110,Joshua Mishra,imaranchana@example.com,918833868907,"H.No. 62
Chand Path
Bhimavaram 617653",Kottayam,636641,2023-11-03,New,20,1807.56005859375
66130660,Lopa Bhasin,tanishverma@example.com,913233833271,"78/65
Trivedi Road
Chandigarh 042818",Gandhinagar,773293,2024-04-20,New,1,1673.4000244140625
66135710,Zayan Thakkar,ranveer19@example.net,914797514705,"68/55, Bhattacharyya Zila, Coimbatore 134031",Ramgarh,352680,2023-11-28,New,6,308.6300048828125
66140659,Omya Iyengar,ishanimaharaj@example.net,916881997869,"H.No. 51, Lanka Street
Bettiah 293595",Ongole,15696,2023-12-09,Premium,8,509.8500061035156
66233704,Adya Wason,ibiswas@example.org,911520711439,"72/459
Ranganathan
Baranagar 535808",Jorhat,836682,2024-05-18,Inactive,7,1341.6700439453125
66252737,Umang Bhavsar,xiti79@example.org,918253237477,"91/97, Doctor Zila
Madurai-593317",Warangal,272505,2024-09-12,Premium,15,1188.6700439453125
66269844,Harshil Edwin,pallabina@example.com,911151637158,"H.No. 831
Kade Circle, Dibrugarh 622053",Ghaziabad,818957,2023-08-23,Premium,4,1371.030029296875
66308810,Utkarsh Ramaswamy,chadharajata@example.org,918783396194,"H.No. 20
Dugar Circle
Bardhaman 787914",Sangli-Miraj & Kupwad,851715,2024-05-27,Premium,18,1746.800048828125
66310963,Farhan Khare,bavaatharv@example.com,910532753576,"95/373, Mohanty Marg, Visakhapatnam-528253",Dewas,874424,2023-05-27,Inactive,6,1289.52001953125
66354642,Priya Behl,pdas@example.org,918110065349,"H.No. 37, Karpe Marg
Rajkot 008569",Tenali,696330,2024-03-30,Premium,7,1153.1700439453125
66359719,Diya Murty,mitalihayer@example.com,916264838134,"693, Sankar Road, Bhavnagar 420251",Nagercoil,262617,2024-05-20,Regular,2,949.3599853515625
66427343,Forum Iyer,rajavarsha@example.net,911678329575,"25/98, Mallick Nagar
Gudivada 670706",Dewas,212034,2023-08-25,Premium,17,265.1499938964844
66440188,Ira Radhakrishnan,thomas14@example.org,914366052297,"610
Baral Path
Mahbubnagar-336583",Haldia,894414,2023-08-15,Premium,9,1976.52001953125
66485571,Anthony Pall,sastryyug@example.com,913392530795,"H.No. 478
Pau Chowk
Rampur 353285",Ratlam,618561,2023-09-15,Inactive,2,1055.1700439453125
66499992,Anirudh Barad,nsundaram@example.org,916569056034,"29/059
Parsa Zila
Serampore-060287",Haridwar,240315,2024-04-17,Regular,11,927.0
66629497,Widisha Kaur,vihaanchanda@example.org,913282859116,"H.No. 67, Basu Chowk, Deoghar-929341",Vellore,229594,2023-04-26,Regular,7,1994.699951171875
66655397,Hemal Grover,xalak59@example.org,917971360873,"H.No. 663, Badal Road, Dewas 856228",Pali,154251,2023-04-23,New,5,775.8499755859375
66710182,Max Mallick,sameshdate@example.com,915154471124,"H.No. 31
Chowdhury Ganj
Rohtak 005657",Korba,565436,2024-03-18,Inactive,11,1751.47998046875
66742602,Yatan Uppal,hchakraborty@example.net,913358190164,"18
Bala Zila, Katni 101174",Jalna,749857,2023-07-01,New,14,1981.0899658203125
66761643,Samuel Mukherjee,wriddhishwagle@example.net,915802972983,"63
Goel Zila
Ichalkaranji 944267",Anand,695591,2023-05-07,Regular,20,1432.010009765625
66766629,Harita Mander,ayushwalla@example.org,910616010847,"H.No. 09
Ganguly Ganj, Motihari-968384",Gulbarga,408735,2024-02-22,New,16,504.760009765625
